timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_main_bearing_temperature,signal_pitch_angle,signal_ambient_temperature
2023-08-06 01:50:00,7.68,1.190412419,0.3278903226,7.68,8.43,48.005,0.01,16.71
2023-08-06 02:00:00,7.7,1.158269968,0.307283871,7.7,8.24,48.065,0.01,16.73
2023-08-06 02:10:00,7.69,1.167900679,0.2899,7.69,8.14,48.12,0.01,16.74
2023-08-06 02:20:00,7.03,1.16668201,0.2553580645,7.03,7.78,48.175,0.01,16.73
2023-08-06 02:30:00,7.62,1.15462243,0.3040387097,7.62,8.22,48.225,0.01,16.71
2023-08-06 02:40:00,7.59,1.161786677,0.2875790323,7.59,8.1,48.275,0.01,16.75
2023-08-06 02:50:00,7.08,1.167897036,0.2562193548,7.08,7.79,48.33,0.02,16.75
2023-08-06 03:00:00,6.7,1.303436399,0.190683871,6.7,7.17,48.365,0.05,16.8
2023-08-06 03:10:00,6.7,1.283186537,0.1932532258,6.7,7.19,48.4,0.03,16.69
2023-08-06 03:20:00,6.79,1.32680214,0.1878370968,6.79,7.11,48.435,0,16.7
2023-08-06 03:30:00,7.49,1.169322732,0.2630193548,7.49,7.89,48.445,0,16.7
2023-08-06 03:40:00,6.37,1.373804914,0.1605370968,6.37,6.91,48.47,0.15,16.76
2023-08-06 03:50:00,5.76,1.466428621,0.1149629032,5.76,6.59,48.49,0.41,16.79
2023-08-06 04:00:00,8.31,1.224963267,0.40165,8.31,8.97,48.505,0.01,16.48
2023-08-06 04:10:00,7.25,1.104584886,0.2507354839,7.25,7.76,48.53,0.01,16.15
2023-08-06 04:20:00,6.25,1.343346113,0.1586532258,6.25,6.86,48.575,0.06,16.36
2023-08-06 04:30:00,5.92,1.434841998,0.1269387097,5.92,6.62,48.605,0.28,16.48
2023-08-06 04:40:00,5.37,1.487893608,0.09306612903,5.37,6.49,48.615,0.58,16.67
2023-08-06 04:50:00,6.08,1.425759766,0.1313290323,6.08,6.72,48.625,0.36,16.6
2023-08-06 05:00:00,6.29,1.382200431,0.1504645161,6.29,6.84,48.635,0.15,16.51
2023-08-06 05:10:00,5.86,1.427194601,0.1227645161,5.86,6.7,48.645,0.47,16.67
2023-08-06 05:20:00,6.26,1.419292172,0.151116129,6.26,6.82,48.655,0.16,16.89
2023-08-06 05:30:00,6.27,1.451370893,0.150583871,6.27,6.75,48.655,0.07,16.92
2023-08-06 05:40:00,6.14,1.518704784,0.135616129,6.14,6.65,48.67,0.13,17.21
2023-08-06 05:50:00,6.18,1.454987364,0.1398516129,6.18,6.83,48.675,0.35,17.2
2023-08-06 06:00:00,6.22,1.447023822,0.1506419355,6.22,6.82,48.685,0.12,17.17
2023-08-06 06:10:00,5.78,1.494212947,0.1144532258,5.78,6.67,48.695,0.58,17.22
2023-08-06 06:20:00,7.26,1.178008693,0.2700741935,7.26,7.95,48.71,0.01,16.84
2023-08-06 06:30:00,6.75,1.230762446,0.2246516129,6.75,7.51,48.725,0.01,16.94
2023-08-06 06:40:00,7.07,1.323581318,0.2297112903,7.07,7.56,48.745,0.01,17.57
2023-08-06 06:50:00,6.66,1.411262452,0.1935709677,6.66,7.2,48.775,0.01,17.73
2023-08-06 07:00:00,6.25,1.517839579,0.1607419355,6.25,6.83,48.79,0.01,17.86
2023-08-06 07:10:00,6.54,1.497245072,0.1743225806,6.54,6.98,48.815,0.03,17.89
2023-08-06 07:20:00,6.13,1.591414897,0.1436870968,6.13,6.7,48.83,0.1,18.09
2023-08-06 07:30:00,6.19,1.56079301,0.1451548387,6.19,6.81,48.84,0.24,18.09
2023-08-06 07:40:00,6.13,1.506329505,0.1606403226,6.13,6.9,48.85,0.13,18.05
2023-08-06 07:50:00,5.85,1.636880557,0.1135064516,5.85,6.59,48.855,0.4,18.19
2023-08-06 08:00:00,5.81,1.651374477,0.1128725806,5.81,6.55,48.86,0.37,18.25
2023-08-06 08:10:00,6.28,1.723543415,0.1154451613,6.28,6.51,48.875,0.21,18.08
2023-08-06 08:20:00,4.7,1.710497204,0.05864354839,4.7,6.48,48.87,1.08,18.33
2023-08-06 08:30:00,5.37,1.684930413,0.07426290323,5.37,6.48,48.885,0.92,18.23
2023-08-06 08:40:00,5.3,1.664639268,0.07725645161,5.3,6.48,48.88,0.86,18.15
2023-08-06 08:50:00,5.14,1.648952853,0.0772,5.14,6.5,48.88,0.93,18.12
2023-08-06 09:00:00,6.68,1.481657609,0.1863435484,6.68,7.1,48.88,0.01,17.99
2023-08-06 09:10:00,6.74,1.523469212,0.1777822581,6.74,7.02,48.88,0.01,17.98
2023-08-06 09:20:00,6.36,1.456403582,0.1723032258,6.36,7.07,48.885,0.18,17.88
2023-08-06 09:30:00,5.75,1.581521464,0.1218870968,5.75,6.63,48.895,0.33,18
2023-08-06 09:40:00,6.38,1.532972129,0.1638435484,6.38,6.86,48.895,0.01,17.93
2023-08-06 09:50:00,5.97,1.653726461,0.1204887097,5.97,6.52,48.895,0.16,18.01
2023-08-06 10:00:00,5.92,1.602758036,0.1242854839,5.92,6.62,48.905,0.24,17.99
2023-08-06 10:10:00,6.02,1.631426335,0.1239080645,6.02,6.57,48.91,0.24,17.98
2023-08-06 10:20:00,5.75,1.641921951,0.1058790323,5.75,6.52,48.915,0.37,18.03
2023-08-06 10:30:00,5.59,1.652297725,0.09735322581,5.59,6.48,48.92,0.47,18.09
2023-08-06 10:40:00,5.62,1.658969299,0.09927419355,5.62,6.48,48.92,0.43,18.14
2023-08-06 10:50:00,6.21,1.651264132,0.1229048387,6.21,6.63,48.925,0.3,18.07
2023-08-06 11:00:00,6.36,1.553466205,0.1538564516,6.36,6.82,48.925,0.12,17.93
2023-08-06 11:10:00,6.21,1.660966965,0.129483871,6.21,6.57,48.935,0.11,17.98
2023-08-06 11:20:00,5.79,1.651559768,0.1149516129,5.79,6.51,48.93,0.24,18.14
2023-08-06 11:30:00,5.74,1.671828093,0.09848870968,5.74,6.49,48.93,0.49,18.15
2023-08-06 11:40:00,5.62,1.642359642,0.09904677419,5.62,6.55,48.925,0.56,18.16
2023-08-06 11:50:00,5.76,1.675506955,0.09833548387,5.76,6.5,48.925,0.49,18.18
2023-08-06 12:00:00,5.92,1.665835802,0.1185096774,5.92,6.52,48.915,0.18,18.16
2023-08-06 12:10:00,5.52,1.657468388,0.09289193548,5.52,6.49,48.915,0.59,18.18
2023-08-06 12:20:00,5.5,1.672895759,0.08795483871,5.5,6.48,48.91,0.62,18.23
2023-08-06 12:30:00,5.16,1.666882281,0.07599354839,5.16,6.48,48.9,0.87,18.22
2023-08-06 12:40:00,5.35,1.686597639,0.07362741935,5.35,6.48,48.91,0.97,18.25
2023-08-06 12:50:00,5.71,1.677374389,0.1004048387,5.71,6.48,48.915,0.34,18.19
2023-08-06 13:00:00,5.52,1.673921991,0.08764354839,5.52,6.49,48.92,0.69,18.25
2023-08-06 13:10:00,5.74,1.665422812,0.1062580645,5.74,6.49,48.915,0.35,18.18
2023-08-06 13:20:00,6.02,1.678297506,0.1157612903,6.02,6.53,48.92,0.33,18.19
2023-08-06 13:30:00,5.29,1.65559333,0.08504677419,5.29,6.49,48.92,0.77,18.23
2023-08-06 13:40:00,5.16,1.70706131,0.06184516129,5.16,6.47,48.93,1.18,18.28
2023-08-06 13:50:00,4.88,1.755360229,0.04560967742,4.88,6.48,48.925,1.4,18.37
2023-08-06 14:00:00,4.68,1.724328389,0.05138548387,4.68,6.48,48.93,1.27,18.24
2023-08-06 14:10:00,4.86,1.742365211,0.04811290323,4.86,6.48,48.925,1.27,18.31
2023-08-06 14:20:00,4.7,1.741609955,0.05002903226,4.7,6.47,48.935,1.35,18.39
2023-08-06 14:30:00,4.57,1.795240675,0.0377483871,4.57,6.48,48.94,1.44,18.49
2023-08-06 14:40:00,4.97,1.714062791,0.0572016129,4.97,6.48,48.93,1.24,18.29
2023-08-06 14:50:00,5.26,1.693574148,0.06786935484,5.26,6.48,48.935,1.07,18.24
2023-08-06 15:00:00,4.71,1.74975489,0.0451983871,4.71,6.47,48.93,1.29,18.31
2023-08-06 15:10:00,5.12,1.727536924,0.05490322581,5.12,6.48,48.935,1.25,18.3
2023-08-06 15:20:00,4.96,1.69558452,0.06228225806,4.96,6.48,48.93,1.21,18.26
2023-08-06 15:30:00,5.01,1.732656202,0.05009677419,5.01,6.48,48.93,1.31,18.25
2023-08-06 15:40:00,5.16,1.671583817,0.07434354839,5.16,6.48,48.93,0.9,18.22
2023-08-06 15:50:00,4.84,1.737332036,0.04669677419,4.84,6.47,48.935,1.25,18.22
2023-08-06 16:00:00,4.65,1.756235257,0.03978548387,4.65,6.48,48.935,1.36,18.17
2023-08-06 16:10:00,4.35,1.818509583,0.02553064516,4.35,6.48,48.935,1.5,18.2
2023-08-06 16:20:00,3.94,1.89634547,0.01290645161,3.94,6.48,48.935,1.51,18.24
2023-08-06 16:30:00,3.54,1.933136102,0.0109016129,3.54,6.44,48.935,2.05,18.16
2023-08-06 16:40:00,3.41,2.124690332,0.0001532258065,3.41,2.03,48.915,33.64,18.17
2023-08-06 16:50:00,4.81,1.7223514,0.04730806452,4.81,6.48,48.885,1.36,18.11
2023-08-06 17:00:00,4.68,1.754986135,0.03894032258,4.68,6.47,48.865,1.42,18.18
2023-08-06 17:10:00,3.79,1.906064765,0.01364032258,3.79,6.48,48.845,1.52,18.26
2023-08-06 17:20:00,3.98,1.873524051,0.01559193548,3.98,6.48,48.845,1.5,18.17
2023-08-06 17:30:00,4.65,1.733613518,0.04325806452,4.65,6.48,48.83,1.38,18.1
2023-08-06 17:40:00,4.03,1.856207119,0.0168983871,4.03,6.47,48.825,1.5,18.12
2023-08-06 17:50:00,4.52,1.743789658,0.03982580645,4.52,6.48,48.81,1.36,18.06
2023-08-06 18:00:00,4.67,1.741583912,0.03903225806,4.67,6.48,48.805,1.36,18.04
2023-08-06 18:10:00,5.11,1.670951286,0.06281612903,5.11,6.48,48.795,1.2,18.03
2023-08-06 18:20:00,4.98,1.671110354,0.06076129032,4.98,6.48,48.79,1.12,18
2023-08-06 18:30:00,4.79,1.677630633,0.05775806452,4.79,6.48,48.78,1.13,18.01
2023-08-06 18:40:00,5.05,1.662244002,0.06167741935,5.05,6.47,48.775,1.1,17.92
2023-08-06 18:50:00,4.17,1.806506427,0.0278516129,4.17,6.48,48.78,1.5,18.11
2023-08-06 19:00:00,3.64,1.906615028,0.01378387097,3.64,6.48,48.785,1.5,18.1
2023-08-06 19:10:00,4.11,1.818836109,0.02304516129,4.11,6.48,48.78,1.48,18
2023-08-06 19:20:00,3.29,1.808355248,0.005470967742,3.29,5.75,48.76,7.63,18.15
2023-08-06 19:30:00,3.19,2.526738454,-0.004009677419,3.19,0.7,48.74,45.02,18.11
2023-08-06 19:40:00,3.76,1.647412172,0.0008790322581,3.76,4.75,48.705,12.2,17.92
2023-08-06 19:50:00,3.79,1.93816724,-0.0007983870968,3.79,6.48,48.66,1.52,18.05
2023-08-06 20:00:00,3.75,1.918578192,0.003825806452,3.75,6.48,48.63,1.52,17.99
2023-08-06 20:10:00,3.76,1.901214888,0.007909677419,3.76,6.48,48.615,1.52,17.99
2023-08-06 20:20:00,3.48,1.939893894,0.006209677419,3.48,6.48,48.6,1.52,17.98
2023-08-06 20:30:00,4.17,1.837578303,0.01590967742,4.17,6.48,48.595,1.52,18.03
2023-08-06 20:40:00,3.44,1.931642836,0.008638709677,3.44,6.48,48.575,1.52,17.93
2023-08-06 20:50:00,4.2,1.83088673,0.01473387097,4.2,6.48,48.57,1.51,17.93
2023-08-06 21:00:00,3.47,1.906086056,0.01507096774,3.47,6.48,48.565,1.51,17.97
2023-08-06 21:10:00,3.79,1.883892171,0.008211290323,3.79,6.47,48.56,1.51,17.9
2023-08-06 21:20:00,3.74,1.880108484,0.01300322581,3.74,6.48,48.555,1.5,17.97
2023-08-06 21:30:00,4.34,1.741650294,0.03642903226,4.34,6.48,48.545,1.43,17.93
2023-08-06 21:40:00,4.46,1.757969322,0.0292983871,4.46,6.48,48.555,1.5,17.88
2023-08-06 21:50:00,4.78,1.654193885,0.05776290323,4.78,6.48,48.545,1.13,17.85
2023-08-06 22:00:00,4.07,1.805197913,0.0243,4.07,6.48,48.55,1.51,17.95
2023-08-06 22:10:00,4.29,1.725824974,0.04086612903,4.29,6.48,48.535,1.4,17.9
2023-08-06 22:20:00,5.0,1.62244185,0.06351290323,5,6.48,48.53,1.11,17.67
2023-08-06 22:30:00,5.21,1.613113983,0.07069354839,5.21,6.48,48.53,1.05,17.69
2023-08-06 22:40:00,5.08,1.593915717,0.07470806452,5.08,6.48,48.525,0.94,17.65
2023-08-06 22:50:00,4.91,1.63459943,0.05802419355,4.91,6.48,48.525,1.22,17.66
2023-08-06 23:00:00,4.88,1.654884752,0.05267903226,4.88,6.48,48.52,1.24,17.7
2023-08-06 23:10:00,4.97,1.658571143,0.05478064516,4.97,6.48,48.525,1.06,17.76
2023-08-06 23:20:00,4.7,1.658659148,0.05068709677,4.7,6.47,48.51,1.23,17.69
2023-08-06 23:30:00,5.62,1.592415867,0.09405322581,5.62,6.48,48.51,0.55,17.57
2023-08-06 23:40:00,5.0,1.647620171,0.05683709677,5,6.48,48.505,1.2,17.74
2023-08-06 23:50:00,5.84,1.557025169,0.1128354839,5.84,6.57,48.51,0.43,17.52
2023-08-07 00:00:00,5.38,1.592545586,0.07817580645,5.38,6.48,48.51,0.87,17.53
2023-08-07 00:10:00,4.87,1.586239902,0.07167580645,4.87,6.48,48.51,0.9,17.54
2023-08-07 00:20:00,5.61,1.582845464,0.09338709677,5.61,6.48,48.51,0.57,17.48
2023-08-07 00:30:00,5.78,1.582258248,0.1019741935,5.78,6.51,48.51,0.44,17.47
2023-08-07 00:40:00,6.0,1.60177778,0.1099887097,6,6.5,48.51,0.29,17.4
2023-08-07 00:50:00,5.5,1.530585511,0.1075129032,5.5,6.53,48.515,0.35,17.4
2023-08-07 01:00:00,5.91,1.502610554,0.1373790323,5.91,6.61,48.52,0.03,17.26
2023-08-07 01:10:00,6.14,1.578860294,0.1318887097,6.14,6.56,48.53,0.06,17.4
2023-08-07 01:20:00,5.12,1.568182551,0.07788548387,5.12,6.47,48.535,0.84,17.42
2023-08-07 01:30:00,4.89,1.617366933,0.05745806452,4.89,6.48,48.54,1.18,17.44
2023-08-07 01:40:00,4.59,1.625793115,0.05401612903,4.59,6.48,48.535,1.28,17.4
2023-08-07 01:50:00,4.35,1.667968441,0.0439016129,4.35,6.47,48.545,1.26,17.4
2023-08-07 02:00:00,4.7,1.613247584,0.0585,4.7,6.48,48.545,1.09,17.42
2023-08-07 02:10:00,4.87,1.613565681,0.05717580645,4.87,6.48,48.55,1.21,17.39
2023-08-07 02:20:00,4.91,1.618032085,0.05556451613,4.91,6.48,48.545,1.23,17.38
2023-08-07 02:30:00,5.07,1.616058556,0.05793548387,5.07,6.48,48.54,1.16,17.39
2023-08-07 02:40:00,5.48,1.543328306,0.0938983871,5.48,6.5,48.55,0.56,17.25
2023-08-07 02:50:00,4.24,1.688753192,0.03847741935,4.24,6.48,48.555,1.3,17.3
2023-08-07 03:00:00,4.93,1.652427245,0.04285806452,4.93,6.48,48.555,1.31,17.27
2023-08-07 03:10:00,4.44,1.687446225,0.03688870968,4.44,6.48,48.555,1.38,17.35
2023-08-07 03:20:00,4.96,1.602985631,0.05520322581,4.96,6.48,48.565,1.19,17.16
2023-08-07 03:30:00,4.98,1.606659045,0.05647258065,4.98,6.47,48.565,1.24,17.27
2023-08-07 03:40:00,5.18,1.59140225,0.06341935484,5.18,6.48,48.565,1.09,17.23
2023-08-07 03:50:00,4.63,1.657869609,0.04202903226,4.63,6.48,48.57,1.32,17.28
2023-08-07 04:00:00,4.86,1.564778846,0.06759677419,4.86,6.47,48.565,1,17.17
2023-08-07 04:10:00,5.12,1.568803167,0.06727096774,5.12,6.48,48.57,1.06,17.13
2023-08-07 04:20:00,4.47,1.642112694,0.04561129032,4.47,6.48,48.565,1.33,17.18
2023-08-07 04:30:00,5.01,1.540419789,0.07563387097,5.01,6.48,48.565,0.9,17.1
2023-08-07 04:40:00,4.74,1.586546629,0.05952741935,4.74,6.48,48.56,1.16,17.15
2023-08-07 04:50:00,5.32,1.556699179,0.07460806452,5.32,6.48,48.555,0.92,17.08
2023-08-07 05:00:00,5.09,1.585953358,0.0618483871,5.09,6.48,48.555,1.14,17.17
2023-08-07 05:10:00,5.28,1.543322119,0.08599354839,5.28,6.48,48.56,0.66,17.22
2023-08-07 05:20:00,5.08,1.58966651,0.06592419355,5.08,6.48,48.575,1.03,17.33
2023-08-07 05:30:00,4.22,1.704411176,0.04121612903,4.22,6.47,48.575,1.37,17.63
2023-08-07 05:40:00,5.28,1.619570856,0.07206129032,5.28,6.48,48.575,0.92,17.7
2023-08-07 05:50:00,4.79,1.656380851,0.05470967742,4.79,6.48,48.565,1.25,17.78
2023-08-07 06:00:00,4.54,1.715203165,0.04782903226,4.54,6.48,48.565,1.39,18.14
2023-08-07 06:10:00,5.11,1.630988166,0.07449032258,5.11,6.49,48.56,0.95,17.99
2023-08-07 06:20:00,5.18,1.662392674,0.06193064516,5.18,6.47,48.555,1.01,17.92
2023-08-07 06:30:00,4.25,1.836332321,0.0319983871,4.25,6.48,48.56,1.46,18.71
2023-08-07 06:40:00,4.09,1.882710064,0.02492096774,4.09,6.48,48.56,1.52,18.83
2023-08-07 06:50:00,4.38,1.882774407,0.02706129032,4.38,6.48,48.56,1.46,19.05
2023-08-07 07:00:00,4.5,1.833824056,0.04054193548,4.5,6.47,48.56,1.44,19.06
2023-08-07 07:10:00,5.28,1.773073602,0.06877580645,5.28,6.48,48.56,1.02,19.03
2023-08-07 07:20:00,4.76,1.787015769,0.05477258065,4.76,6.48,48.565,1.34,19.03
2023-08-07 07:30:00,5.31,1.734587641,0.07403870968,5.31,6.48,48.565,0.95,18.79
2023-08-07 07:40:00,5.61,1.692166623,0.09153709677,5.61,6.49,48.565,0.6,18.46
2023-08-07 07:50:00,5.15,1.721146681,0.06300645161,5.15,6.48,48.575,1.19,18.55
2023-08-07 08:00:00,4.79,1.806243796,0.0530016129,4.79,6.48,48.585,1.31,19.14
2023-08-07 08:10:00,5.05,1.727825807,0.06074193548,5.05,6.47,48.59,1.09,18.57
2023-08-07 08:20:00,5.2,1.726408092,0.06790967742,5.2,6.48,48.595,1.05,18.66
2023-08-07 08:30:00,5.59,1.718208749,0.09192903226,5.59,6.48,48.605,0.54,18.66
2023-08-07 08:40:00,5.45,1.691130519,0.08592258065,5.45,6.47,48.61,0.67,18.47
2023-08-07 08:50:00,5.59,1.647593854,0.1040564516,5.59,6.52,48.61,0.41,18.3
2023-08-07 09:00:00,5.85,1.648357905,0.1333290323,5.85,6.56,48.62,0.01,18.38
2023-08-07 09:10:00,5.97,1.693272166,0.1165935484,5.97,6.55,48.625,0.25,18.47
2023-08-07 09:20:00,5.95,1.707799585,0.1163241935,5.95,6.54,48.63,0.17,18.55
2023-08-07 09:30:00,5.85,1.731091896,0.1051435484,5.85,6.48,48.64,0.26,18.59
2023-08-07 09:40:00,6.07,1.76931266,0.1163758065,6.07,6.5,48.655,0.16,18.78
2023-08-07 09:50:00,5.73,1.70823315,0.1222822581,5.73,6.52,48.67,0.15,18.81
2023-08-07 10:00:00,5.95,1.679395645,0.1352467742,5.95,6.63,48.675,0.1,18.74
2023-08-07 10:10:00,6.37,1.628715176,0.1618419355,6.37,6.85,48.68,0.02,18.66
2023-08-07 10:20:00,6.24,1.665041904,0.146183871,6.24,6.73,48.69,0.08,18.66
2023-08-07 10:30:00,5.7,1.666024026,0.1233790323,5.7,6.6,48.7,0.23,18.71
2023-08-07 10:40:00,5.82,1.68035643,0.1269919355,5.82,6.55,48.715,0.11,18.6
2023-08-07 10:50:00,5.97,1.647718331,0.1371483871,5.97,6.65,48.725,0.14,18.55
2023-08-07 11:00:00,6.36,1.582454066,0.1701822581,6.36,6.93,48.73,0.02,18.57
2023-08-07 11:10:00,6.79,1.553796798,0.1930467742,6.79,7.19,48.735,0.02,18.63
2023-08-07 11:20:00,6.62,1.500984509,0.2022806452,6.62,7.31,48.75,0.02,18.59
2023-08-07 11:30:00,6.64,1.596517137,0.1772145161,6.64,7,48.77,0.02,18.6
2023-08-07 11:40:00,6.77,1.551815197,0.191116129,6.77,7.16,48.795,0.02,18.57
2023-08-07 11:50:00,6.96,1.50641753,0.2122564516,6.96,7.42,48.815,0.01,18.6
2023-08-07 12:00:00,6.81,1.503184946,0.2088516129,6.81,7.37,48.84,0,18.6
2023-08-07 12:10:00,6.99,1.542860612,0.2041741935,6.99,7.32,48.865,0,18.65
2023-08-07 12:20:00,6.85,1.562308253,0.1963806452,6.85,7.24,48.89,0,18.72
2023-08-07 12:30:00,6.84,1.549605814,0.2019451613,6.84,7.3,48.93,0,18.76
2023-08-07 12:40:00,6.63,1.590422629,0.1830048387,6.63,7.08,48.955,0,18.74
2023-08-07 12:50:00,6.67,1.600521901,0.1817403226,6.67,7.06,48.985,0.01,18.73
2023-08-07 13:00:00,5.98,1.693471883,0.08883064516,5.98,4.37,49.01,32.69,18.87
2023-08-07 13:10:00,6.7,1.543442012,0.2053887097,6.7,7.32,49.02,0.03,18.86
2023-08-07 13:20:00,7.45,1.483654461,0.2574629032,7.45,7.87,49.045,0.03,18.74
2023-08-07 13:30:00,7.18,1.501172046,0.2606790323,7.18,7.9,49.075,0.03,18.91
2023-08-07 13:40:00,7.45,1.4992378,0.2678419355,7.45,7.95,49.125,0.03,18.9
2023-08-07 13:50:00,7.58,1.514234626,0.2905209677,7.58,8.18,49.17,0.03,18.97
2023-08-07 14:00:00,7.54,1.520725285,0.3066822581,7.54,8.32,49.21,0.03,18.94
2023-08-07 14:10:00,7.84,1.537390689,0.3352919355,7.84,8.55,49.26,0.04,18.94
2023-08-07 14:20:00,7.62,1.513689758,0.2981112903,7.62,8.25,49.3,0.04,18.95
2023-08-07 14:30:00,8.07,1.652035654,0.4031209677,8.07,9.07,49.34,0.04,18.88
2023-08-07 14:40:00,8.36,1.542762585,0.3633129032,8.36,8.79,49.395,0.04,18.87
2023-08-07 14:50:00,7.45,1.506811831,0.3021870968,7.45,8.29,49.445,0.04,18.85
2023-08-07 15:00:00,7.35,1.512935751,0.2302322581,7.35,7.62,49.5,0.1,18.67
2023-08-07 15:10:00,7.57,1.451537243,0.3124532258,7.57,8.36,49.54,0.02,18.52
2023-08-07 15:20:00,7.08,1.529439569,0.2130935484,7.08,7.43,49.575,0.02,18.63
2023-08-07 15:30:00,7.08,1.595010611,0.2055209677,7.08,7.33,49.605,0.02,18.89
2023-08-07 15:40:00,7.07,1.548377062,0.2195048387,7.07,7.49,49.625,0.02,18.87
2023-08-07 15:50:00,7.04,1.582010439,0.206483871,7.04,7.35,49.65,0.02,18.86
2023-08-07 16:00:00,6.9,1.537995525,0.2164064516,6.9,7.45,49.675,0.03,18.84
2023-08-07 16:10:00,6.97,1.608190795,0.1914016129,6.97,7.18,49.705,0.03,18.7
2023-08-07 16:20:00,6.07,1.645120888,0.1584370968,6.07,6.85,49.72,0.04,18.86
2023-08-07 16:30:00,6.18,1.716523348,0.1482435484,6.18,6.71,49.745,0.01,18.88
2023-08-07 16:40:00,6.36,1.731865744,0.1437290323,6.36,6.7,49.76,0.02,18.7
2023-08-07 16:50:00,6.0,1.777939921,0.1109322581,6,6.51,49.78,0.31,18.69
2023-08-07 17:00:00,6.05,1.746653433,0.1253241935,6.05,6.58,49.78,0.18,18.71
2023-08-07 17:10:00,6.03,1.756814009,0.1236854839,6.03,6.54,49.775,0.09,18.65
2023-08-07 17:20:00,5.38,1.756137726,0.08422741935,5.38,6.48,49.765,0.69,18.73
2023-08-07 17:30:00,5.65,1.756731611,0.09773548387,5.65,6.48,49.75,0.37,18.66
2023-08-07 17:40:00,5.58,1.75418085,0.09296129032,5.58,6.48,49.745,0.51,18.67
2023-08-07 17:50:00,5.27,1.74843189,0.07716451613,5.27,6.48,49.73,0.88,18.64
2023-08-07 18:00:00,5.26,1.749098235,0.07657096774,5.26,6.48,49.725,0.88,18.64
2023-08-07 18:10:00,5.6,1.763810241,0.09117096774,5.6,6.48,49.71,0.59,18.74
2023-08-07 18:20:00,5.12,1.76205712,0.07036935484,5.12,6.48,49.7,1.01,18.72
2023-08-07 18:30:00,5.23,1.769912131,0.06825645161,5.23,6.48,49.69,1.08,18.7
2023-08-07 18:40:00,5.66,1.754811136,0.09720483871,5.66,6.48,49.68,0.43,18.67
2023-08-07 18:50:00,5.82,1.748706872,0.1033887097,5.82,6.52,49.66,0.5,18.67
2023-08-07 19:00:00,6.46,1.649209392,0.1631048387,6.46,6.85,49.65,0.01,18.57
2023-08-07 19:10:00,6.44,1.719072175,0.1487322581,6.44,6.68,49.65,0.01,18.51
2023-08-07 19:20:00,5.37,1.713770227,0.09406774194,5.37,6.48,49.655,0.5,18.55
2023-08-07 19:30:00,5.6,1.738951648,0.09564193548,5.6,6.48,49.66,0.43,18.57
2023-08-07 19:40:00,5.73,1.732932117,0.1108451613,5.73,6.48,49.65,0.12,18.52
2023-08-07 19:50:00,4.93,1.742638339,0.06473387097,4.93,6.48,49.655,1.17,18.5
2023-08-07 20:00:00,5.42,1.70968844,0.0913983871,5.42,6.48,49.635,0.61,18.46
2023-08-07 20:10:00,5.55,1.707503331,0.1019903226,5.55,6.48,49.62,0.26,18.41
2023-08-07 20:20:00,4.87,1.726447404,0.06863387097,4.87,6.48,49.605,1.05,18.47
2023-08-07 20:30:00,4.66,1.766964963,0.05368064516,4.66,6.48,49.605,1.25,18.46
2023-08-07 20:40:00,5.51,1.713937649,0.0868,5.51,6.48,49.595,0.66,18.35
2023-08-07 20:50:00,5.88,1.732969312,0.09705806452,5.88,6.48,49.585,0.5,18.27
2023-08-07 21:00:00,4.64,1.748585804,0.05356451613,4.64,6.47,49.57,1.3,18.3
2023-08-07 21:10:00,4.82,1.761044126,0.04872903226,4.82,6.48,49.55,1.38,18.27
2023-08-07 21:20:00,5.47,1.717521328,0.07425645161,5.47,6.48,49.535,0.93,18.22
2023-08-07 21:30:00,5.09,1.718278598,0.06384032258,5.09,6.48,49.515,1.2,18.25
2023-08-07 21:40:00,5.76,1.705541255,0.09441774194,5.76,6.49,49.5,0.53,18.18
2023-08-07 21:50:00,5.48,1.704388986,0.07917580645,5.48,6.47,49.48,0.85,18.2
2023-08-07 22:00:00,4.59,1.784782363,0.03930967742,4.59,6.48,49.47,1.5,18.21
2023-08-07 22:10:00,3.86,1.906170581,0.01732096774,3.86,6.48,49.45,1.5,18.21
2023-08-07 22:20:00,3.53,1.980246203,0.007779032258,3.53,6.48,49.44,1.5,18.25
2023-08-07 22:30:00,4.36,1.867421973,0.01857258065,4.36,6.48,49.42,1.5,18.23
2023-08-07 22:40:00,4.22,1.841313213,0.02744354839,4.22,6.48,49.415,1.5,18.23
2023-08-07 22:50:00,4.42,1.869641076,0.01991129032,4.42,6.48,49.405,1.51,18.35
2023-08-07 23:00:00,4.4,1.84219664,0.02705322581,4.4,6.48,49.385,1.52,18.34
2023-08-07 23:10:00,3.93,1.945287904,0.007277419355,3.93,6.48,49.375,1.52,18.34
2023-08-07 23:20:00,4.15,1.889364247,0.01678225806,4.15,6.48,49.355,1.52,18.31
2023-08-07 23:30:00,3.85,1.912366969,0.01587903226,3.85,6.48,49.335,1.52,18.27
2023-08-07 23:40:00,5.12,1.747505478,0.0515016129,5.12,6.48,49.325,1.12,18.21
2023-08-07 23:50:00,4.87,1.679403942,0.06115322581,4.87,6.48,49.315,1.09,17.9
2023-08-08 00:00:00,4.37,1.828503045,0.02478064516,4.37,6.48,49.31,1.52,18.11
2023-08-08 00:10:00,3.71,1.923132179,0.01396290323,3.71,6.48,49.29,1.52,18.16
